1.0 625.0 58.68815496153795 215.0787455608832 -268.7710617111378 15.0 449.11940731690544 -277.5338664447702 228.0870677353324 625.0 14.760086620439901 291.7743839255195 234.34690837150072 15.0 339.48924501552455 -342.47630660577784 184.96689184438569
1.0 625.0 466.03712393533505 291.3627109864336 -14.737273471106013 15.0 412.5542064757946 -449.61875833523663 -51.88682556324693 625.0 473.9207368285531 459.4881845441084 -46.44851454942213 15.0 393.5011237665393 -239.16562278379843 -32.03379634592096
-1.0 15.0 15.318005107629709 -374.39393146571547 306.02247177792776 625.0 426.4011063337209 412.95925266118445 279.31473960113635 15.0 75.90954121090559 -414.34834389788193 -303.39580911991106 625.0 473.8709895432775 397.1699415263782 348.74217352635173
1.0 625.0 439.834200839722 479.87868170021494 -42.57244203046753 15.0 211.2980681788103 -5.178943398923745 -2.000954011082475 625.0 471.72286951431613 255.80714684076406 -6.176158770455231 15.0 471.60472561726 -344.78805084997174 0.0
1.0 625.0 95.30853742451164 433.9988087898725 396.6236716845998 15.0 353.94938996449923 -469.8582481299809 -377.8379572572337 625.0 88.75049007488123 504.3270127305009 357.06519267343424 15.0 419.5122258901346 -555.7143198718848 302.9618368481579
-1.0 15.0 454.41287777890085 -239.03483108194905 205.1759030433928 625.0 53.716355616302536 249.08331114178245 216.4896591176671 15.0 466.35256588992627 -281.77508874958903 -199.09428542424132 625.0 212.56080572806187 331.43644681286906 -140.57412132636387
1.0 625.0 25.540132457602226 404.8203808987288 -291.0704670343108 15.0 440.22108333968805 -412.84674648928785 305.51940916574335 625.0 34.31762673264876 418.5282728051007 -322.8801917426466 15.0 402.2453964647709 -445.8723213524081 310.9636543103032
1.0 625.0 54.21473713456679 374.20874808144083 383.22268851725596 15.0 455.53617108896015 -461.00800446172343 301.0932095889828 625.0 37.31633461671282 456.97431938737697 -333.322152522328 15.0 383.4438154143276 -320.10164082688186 217.64036064606304
1.0 625.0 66.13784507491813 403.38729579429435 -297.37642296730087 15.0 429.76621721932867 -401.0954583262503 324.8631438200739 625.0 11.632911521321791 410.91596106006705 -336.5579941202384 15.0 377.63147460222183 -395.8922538612228 -376.23412305423096
1.0 625.0 362.9521521468834 399.14099495984556 -382.5279748788074 15.0 333.64668400619536 -379.10066400860956 422.7698184751574 625.0 51.604867162111944 423.10274009165244 -400.86924506014725 15.0 268.9790219091808 -390.00363682276884 -453.12215904327593
-1.0 15.0 68.71465248556902 -174.4887823434226 -138.7716157333017 625.0 452.8633964227519 182.07352351551373 153.18759656699294 15.0 85.16520398347885 -123.67520434485945 114.63084234147232 625.0 463.2946407093401 228.48997309481368 139.95057100014776
-1.0 15.0 426.81562652962805 -506.0345088946747 332.5750024877216 625.0 58.3438947220611 492.22256947952224 -377.8692340780111 15.0 462.5034117479647 -480.64536356581584 -415.79972335987884 625.0 122.83630390741803 563.1824309226974 -325.6164683476783
1.0 625.0 69.78803278795618 429.7790570469469 -247.39953009280669 15.0 366.85812334307496 -420.13622357252416 290.69590917113715 625.0 16.039415225677537 384.62977356548436 -358.6509275798534 15.0 208.30050825775888 -343.9813267175339 -417.431898681545
-1.0 15.0 81.13229780232444 -170.74299010447191 23.55606082301378 625.0 351.17703887269136 6.02579493748466 12.160213758511892 15.0 7.8258719477129475 -373.20024970355803 -33.719884589170945 625.0 169.57366543410586 375.9967899098379 102.51090736175286
