1.0 625.0 457.62748601105284 265.7669116684396 94.30841046017377 15.0 228.32094395549842 -272.793345693475 -117.45225130773065 625.0 14.966939813589107 294.1993811215394 -103.88974015842933 15.0 309.18507226071097 -291.08620175844067 148.9976183665885
1.0 625.0 413.46197908166215 355.570823636492 278.49914713749723 15.0 67.29254895552666 -369.01388727640665 -285.64977059713215 625.0 459.8401677136685 366.3401497820472 312.7084744133114 15.0 151.606072633868 -347.02206359682464 355.3055552006299
1.0 625.0 424.72963821222527 376.5643585056871 -349.2081119487597 15.0 44.27057950607076 -442.69920925166844 -288.7842163626203 625.0 427.5611245038313 405.7555222433656 -361.69498421439135 15.0 76.15434621138621 -479.44581004923066 -286.57357276566984
-1.0 15.0 12.98236548810926 -339.29546451644796 -283.31730806310986 625.0 394.3602178252887 337.43632169115665 -308.241340714321 15.0 18.04427314262992 -393.9723387968627 259.99553384050955 625.0 198.1556131065227 465.3986840733411 143.53338374449135
-1.0 15.0 36.33131420257425 -137.84642077197446 473.09522910872346 625.0 243.84044851195793 170.3929550426569 -482.07931387929295 15.0 308.61047465240586 -300.31326190863865 -432.21564109470023 625.0 438.78110788561094 348.12048486478204 414.5174729601081
1.0 625.0 47.34823992650757 501.02447866131286 359.9148808041775 15.0 422.77411274427016 -497.7920528419304 -389.22909538245494 625.0 19.327970459235633 529.9233126483321 371.0248862264393 15.0 320.9719294067206 -591.3573199220707 297.33259253706666
-1.0 15.0 91.9685022035366 -416.80717081989087 388.33297318506084 625.0 462.40124253053216 496.27711235847033 309.11975460678747 15.0 14.353820226068883 -473.52885224731267 367.94252303554345 625.0 263.6276856735615 565.644768471345 240.56714093743093
-1.0 15.0 45.80767214236903 -225.95016771917358 -153.67554917870905 625.0 468.88835018267906 220.62511364544974 -185.5180219402708 15.0 171.03485302756405 -271.3027498982285 -135.49878103272874 625.0 5.935708766937751 306.7347802800064 -84.86224636591544
1.0 625.0 37.87041404286488 288.08986166543457 263.93766867633985 15.0 446.79945057019256 -333.82657107012506 230.57570719167504 625.0 5.8559215296591045 217.66859654680272 -176.88372945974038 15.0 293.52310129205154 -393.8236301793097 186.41683005860514
-1.0 15.0 283.497632664699 -204.34319698323787 -229.82436979051985 625.0 399.65561991550396 320.0506574710502 352.7408234756649 15.0 197.62459055180057 -315.47321780066113 376.6285446653882 625.0 46.828653829985136 357.53142467457747 -407.9643409864622
1.0 625.0 456.16719153032346 383.57007341065633 31.997564188952765 15.0 409.3321308862908 -396.1106038804644 -54.93911492250447 625.0 464.8694000225944 413.19396499504467 37.61297211625845 15.0 339.8786245620105 -418.30367535855544 -99.18717198307831
1.0 625.0 8.702185230211626 214.8079548878492 152.10839763750528 15.0 255.06667025445452 -257.4811816545946 105.37627122118305 625.0 454.4126007484938 278.2632032196329 92.42079043402782 15.0 277.1641939669226 -290.02301494946323 -104.30704145886125
1.0 625.0 57.869997306822526 273.6607950816211 248.521856859918 15.0 443.7254215944911 -323.1508079585751 208.6669483792578 625.0 11.146944179128187 231.80720993197042 190.04057172155555 15.0 313.69073931160403 -370.162837323096 186.88982249410626
1.0 625.0 398.50409300342415 377.38545865729094 -333.55766191815457 15.0 96.93101775961797 -408.35457920859426 319.7843764142931 625.0 464.2755654455042 448.57527985898537 -289.1033372131183 15.0 189.11380469820915 -499.2967582994254 -227.4605019976832
1.0 625.0 78.8360549651554 327.9080623740605 301.64321699933225 15.0 346.74750358315157 -351.98831294622437 -296.9982692953707 625.0 24.68155815659236 417.26443391377614 -228.11302744329964 15.0 386.95245949916267 -408.250656013314 271.97054922727835
1.0 625.0 39.443374209291385 312.93712379740947 92.23606932254711 15.0 80.4007522268209 -340.46635466764315 23.069648802646014 625.0 344.6189218789352 4.5655632345116715 -5.135858457275097 15.0 156.82363307773002 -269.1796503994553 71.1935674657828
1.0 625.0 419.0384095672387 252.93888857754112 -177.53814872391018 15.0 32.74938550915539 -273.4472258232074 -173.83989606756813 625.0 465.75129969303214 262.4767203804993 -214.58211761823424 15.0 71.48209139247598 -298.0306578282125 -191.08390854739525
